athlete_id,exceptions,family_name,gender,given_name,name,npc,s,sb,sdms_id,sm,status
a93db1fb3b1c5fa0,-,Ko,F,Tsz Kiu Ivana,Tsz Kiu Ivana Ko,HKG,S10,SB9,70140,SM10,N
3478adfd5b20e37c,-,Lau,F,Chiu Yee,Chiu Yee Lau,HKG,S14,SB14,56395,SM14,R-2027
1bc1bbf4e3d4e58d,"1, 3, 5",Lee,F,Hang Fei,Hang Fei Lee,HKG,S9,SB9,69331,SM9,R-2031
7eef88f23f311e73,0,Lip,M,Kin Kwan,Kin Kwan Lip,HKG,S13,SB13,8297,SM13,R-2028
47faafa748bb2e0b,-,Low,M,Sze Lok Cyrus,Sze Lok Cyrus Low,HKG,NE,NE,66921,NE,R
187305db7e401778,-,Mak,M,Wang Pok,Wang Pok Mak,HKG,S14,SB14,66919,SM14,R
19813bb67ee740fd,"12, +",Ng,F,Cheuk Yan,Cheuk Yan Ng,HKG,S7,SB7,52866,SM7,R-2027
cfed67646fb2f12d,"A, 12, +",Ng,F,Lai Ping,Lai Ping Ng,HKG,S7,SB6,61125,SM7,R-2029
11c55823255e3fd7,0,Tang,M,Wai Lok,Wai Lok Tang,HKG,S14,SB14,17950,SM14,C
6bc8817a2480277e,-,Tse,F,Lam Yan Karen,Lam Yan Karen Tse,HKG,S14,SB14,43257,SM14,C
bf2d12a0b2b800a0,-,Wong,M,Hon Yin,Hon Yin Wong,HKG,S14,SB14,32600,SM14,C
5eaa3997641552b3,"A, Y, E, 7, 12",Adami-Rozsa,F,Zsanett,Zsanett Adami-Rozsa,HUN,S2,SB1,3468,SM2,C
5c92a53a2ba69e8e,"A, 12",Birnbauer,M,Botond,Botond Birnbauer,HUN,S6,SB5,63267,SM6,R-2029
3fc3afebd7f96204,"12, +",Hotz,F,Csenge,Csenge Hotz,HUN,S10,SB9,52811,SM10,R-2027
33efbd202c1ecd49,"A, 3, 5, 12, +",Illes,F,Fanni,Fanni Illes,HUN,S6,SB4,4089,SM6,C
3fab93bcdca7fb26,"3, 5, 12, +",Ivan,M,Bence,Bence Ivan,HUN,S6,SB6,28753,SM6,C
d8e74e13780a8747,"3, 5",Janza,F,Virag Csenge,Virag Csenge Janza,HUN,S10,SB9,59876,SM10,R-2029
ca873fa0ebc66ac8,"1, 3, 5",Konkoly,F,Zsofia,Zsofia Konkoly,HUN,S9,SB9,20246,SM9,C
7ecc34038a755ae5,8,Molnar,F,Liliana,Liliana Molnar,HUN,S10,SB9,52816,SM10,C
0b0595b3ec320e60,"12, +",Pap,F,Bianka,Bianka Pap,HUN,S10,SB9,19286,SM10,C
75a278c89cb58571,"3, 5",Pasko,F,Dorothy,Dorothy Pasko,HUN,S10,SB9,62978,SM10,R-2027
d1cd97a5f7b0257d,9,Payer,F,Kata,Kata Payer,HUN,S9,SB8,33683,SM9,C
20d8e2a9a93145ea,"A, 12",Szaraz,F,Evelin,Evelin Szaraz,HUN,S7,SB6,33682,SM7,R-2029
79d52373b61ec83b,"A, 3, 5, 12, +",Bjornsdottir,F,Thelma Bjorg,Thelma Bjorg Bjornsdottir,ISL,S6,SB5,11697,SM6,C
a6c885935e1e1803,-,Jonsson,M,Robert Isak,Robert Isak Jonsson,ISL,S14,SB14,29235,SM14,C
cb998568e3f8dcdf,"A, E, 12",Sigurdardottir,F,Sonja,Sonja Sigurdardottir,ISL,S3,SB3,3949,SM3,R-2029
bf129eb741c18fa1,-,,M,Bhaira Ram,Bhaira Ram,IND,S8,,65820,,
8a48b1a9bd3fbebe,"1, 3, 5",,M,Binu Gnanadhasan,Binu Gnanadhasan,IND,S10,SB9,38960,SM10,C
91ef7f937a61503d,9,,M,Dhyan Kashyap N M,Dhyan Kashyap N M,IND,S10,SB9,35040,SM10,C
aeda538756cff477,8,,M,Kapil Kumar,Kapil Kumar,IND,S10,SB9,55709,SM10,C
adfd4929d8eb7018,-,,M,Pushpendra,Pushpendra,IND,S8,SB8,68806,SM8,N
cee103318a61dcd3,-,,M,Sabari Anand,Sabari Anand,IND,S7,,69913,,
0ff28babc1dbd806,"A, 12",,M,Shantanu,Shantanu,IND,S5,SB4,54083,SM5,R-2025
f7b3755d37ab400c,-,,M,Yudhishtar,Yudhishtar,IND,,SB9,66662,,
d285f5cbabb7b76c,"1, 2, 4",Adari,M,Praneth,Praneth Adari,IND,S8,SB8,52356,SM8,R-2029
2f9e1e5b28ae54e7,"A, E, 3, 5, 12",Adlakha,M,Revansh,Revansh Adlakha,IND,S4,SB3,56703,SM4,R-2026
753b8f2a40f81d8a,"*, A, 12",Anavekar,M,Raghavendra,Raghavendra Anavekar,IND,S6,SB5,4001,SM6,R
42f1b0b146226bcf,"1, 2, 4",Attar,M,Afrid Mukhtar,Afrid Mukhtar Attar,IND,S8,SB8,33938,SM8,C
adccf459c36dab17,8,Bhosale,M,Ajay Hindurao,Ajay Hindurao Bhosale,IND,S10,SB9,58028,SM10,C
6498647dcaf6cd56,-,Budigina,M,Ravi Veera Venkata Bhavani K,Ravi Veera Venkata Bhavani K Budigina,IND,S13,SB13,54295,SM13,R-2027
e82aaddb285b1c9f,-,Chavan,M,Rajveer Raviraj,Rajveer Raviraj Chavan,IND,S13,SB13,67208,SM13,N
f21c5bf420178681,-,Chordiya,F,Trupti Dilip,Trupti Dilip Chordiya,IND,,SB5,57561,,
f86b25bf0ee00470,"A, 12",Dabass,M,Yashdeep,Yashdeep Dabass,IND,S5,SB4,39199,SM5,C
5a75b9a421b5f280,-,Dalvi,F,Siddhi Dhirendra,Siddhi Dhirendra Dalvi,IND,S11,SB11,67207,SM11,N
7db65f9a63c1eb06,-,Das,M,Hardik,Hardik Das,IND,S10,SB9,66973,,
07db8aee499391c4,-,Deshmukh,M,Bhagyesh Nitin,Bhagyesh Nitin Deshmukh,IND,S14,,52178,,
6dcdbe093343697d,-,Dev,M,Kapil,Kapil Dev,IND,S7,SB6,68192,SM7,N
7789ca081500326d,-,Gade,M,Samvidhan Siddhant,Samvidhan Siddhant Gade,IND,S14,SB14,69265,SM14,R-2028
c1ef8040b40c3e86,-,Ganglani,F,Ananya,Ananya Ganglani,IND,S9,SB8,67002,SM9,N
22f376359c2c0968,"12, +",Gaundalkar,F,Simran Vivek,Simran Vivek Gaundalkar,IND,S6,SB6,39099,SM6,C
db9702cd19627501,-,Gorai,F,Anamika,Anamika Gorai,IND,CNC,CNC,34105,CNC,R
6fdcd1a24139494c,-,Gotmare,M,Ram Manish,Ram Manish Gotmare,IND,S14,SB14,67129,SM14,N
a6fe31f1fa105b29,-,Gurjar,M,Vikram Singh,Vikram Singh Gurjar,IND,S9,SB8,66850,SM9,N
91c99c7417a21f88,T,Halder,F,Madhumita,Madhumita Halder,IND,CNC,CNC,62309,CNC,R
dd11a41908a42bf5,9,Harsh,M,Harsh,Harsh Harsh,IND,S10,SB9,52278,SM10,R-2029
587cebdee626db68,-,Imam,M,Ali,Ali Imam,IND,S12,SB12,55188,SM12,R-2028
6ba64d1d714ab4cb,"A, Y, E, 7",Indori,M,Abdul Quadir,Abdul Quadir Indori,IND,S5,SB6,52385,SM5,C
f8436671f72452ba,9,Jadhav,M,Sahil Rajaram,Sahil Rajaram Jadhav,IND,S10,SB9,34955,SM10,R-2026
f362bf96aadd5ca9,"A, Y, E, 3, 5",Jadhav,M,Suyash Narayan,Suyash Narayan Jadhav,IND,S7,SB7,9233,SM7,C
0c710aa6c62d2ffe,"A, 12, +",Jagtap,F,Vaishnavi Vinod,Vaishnavi Vinod Jagtap,IND,S8,SB7,22850,SM8,C
3717305124e7df61,-,Jaya,F,Chithra,Chithra Jaya,IND,S7,SB7,69267,SM7,N
3a2ccf50e3f53725,-,Jharoliya,M,Aniket,Aniket Jharoliya,IND,S9,,67135,,
3f621ca159134694,-,Junnedi,M,Moin,Moin Junnedi,IND,CNC,CNC,20527,CNC,R
0c670c7623ebca9b,9,Kamble,F,Annapurna Sunil,Annapurna Sunil Kamble,IND,S9,SB9,53569,SM9,R-2027
4699eadd817759e5,"*, 9",Kapade,M,Prathamesh Sambhaji,Prathamesh Sambhaji Kapade,IND,S9,SB8,34090,SM9,R
334501e99643addb,-,Kashatwar,M,Srinikesh Kiran,Srinikesh Kiran Kashatwar,IND,S8,SB7,61622,SM8,N
cf3e95bcf7ecbfa5,-,Katte,M,Advait Vijay,Advait Vijay Katte,IND,S10,SB9,67210,SM10,N
59adabf213821a0c,T,Kere,M,Ritesh Rajendra,Ritesh Rajendra Kere,IND,S12,SB12,66568,SM12,R-2028
842b44b225f5f812,-,Kharwandikar,F,Suchitra Sunil,Suchitra Sunil Kharwandikar,IND,,SB6,50945,,
bb0870290ef377f4,-,Khatun,F,Yesmina,Yesmina Khatun,IND,S10,SB9,66923,SM10,N
57a32b846b783629,-,Kowadkar,M,Sowmil Ravindra,Sowmil Ravindra Kowadkar,IND,S14,SB14,41807,SM14,R
0b77aa650fbe6137,"A, 12",Kulkarni,M,Chaitanya Vishwas,Chaitanya Vishwas Kulkarni,IND,S6,SB5,56705,SM6,R-2027
9989112c85f3127d,-,Kumar,M,Pramod,Pramod Kumar,IND,S4,SB3,65204,SM4,N
a344534a1b7adbee,"A, 12",Kumar,M,Rohit,Rohit Kumar,IND,S5,SB4,68782,SM5,R-2028
f06f30df8f028764,-,Kumar,M,Saurav,Saurav Kumar,IND,S6,SB5,68656,SM6,N
09a678b7bf2bbe4e,"3, 5",Kurane,M,Sumit Rajendra,Sumit Rajendra Kurane,IND,S9,SB9,41726,SM9,C
f30902a0a906310f,12,Lingutla,M,Gopichand,Gopichand Lingutla,IND,S7,SB6,41772,SM7,R-2025
9d20a7319aff87f8,-,Makwana,M,Jayeshbhai Jivanbhai,Jayeshbhai Jivanbhai Makwana,IND,S6,SB6,69194,SM6,N
c78e3244873b82cf,"1, 3, 5",Malagi,M,Shridhar Nagappa,Shridhar Nagappa Malagi,IND,S8,SB8,26613,SM8,C
1723fbe3a5c5597c,-,Mani,F,Mani,Mani Mani,IND,S9,SB8,69269,SM9,N
17d30a7535777a2a,"T, B",Meena,M,Surajbhan,Surajbhan Meena,IND,S11,SB11,66851,SM11,R-2028
dfe67c86fb663c0e,"H, A, 12, +",Molla,M,Ajibur Rahaman,Ajibur Rahaman Molla,IND,S8,SB7,26879,SM8,R-2025
b768ecd5146a13ec,T,Molla,M,Jahangir,Jahangir Molla,IND,S12,SB12,65821,SM12,R-2030
719a60f13254688c,-,Molla,F,Sufia,Sufia Molla,IND,CNC,CNC,22874,CNC,R
af9c3a66ce550788,"*, 6, 12, +",Mondal,F,Sathi,Sathi Mondal,IND,S6,SB6,34946,SM6,R
9591b5511ca66aa7,"A, 12",Mukundan,M,Niranjan,Niranjan Mukundan,IND,S7,SB6,18651,SM7,C
6f6390f0edf78c53,"12, +",Munde,F,Abha Ganesh,Abha Ganesh Munde,IND,S8,SB7,65147,SM8,R-2029
2c32b0a1d2508531,"1, 3, 5",Mutagekar,M,Sumit Sudhir,Sumit Sudhir Mutagekar,IND,S9,SB9,56218,SM9,C
5e7b78ef0baa0ef1,"3, 5, 9",Nakade,F,Shashruti Vinayak,Shashruti Vinayak Nakade,IND,S9,SB8,33291,SM9,C
cea8b52ecd8d6c2b,"1, 3, 5, 12, +",Nanda Kumar,M,Punith,Punith Nanda Kumar,IND,S8,SB8,31150,SM8,C
dbabde915d19321d,"A, 12",Nandakumar,M,Tejas,Tejas Nandakumar,IND,S7,SB6,31152,SM7,R
e8ea69b887ec4ee9,"T, B",Nandal,M,Himanshu,Himanshu Nandal,IND,S11,SB11,54202,SM11,R-2027
2c7b211e2a0f0ae4,-,Palan,F,Indresh Nishant,Indresh Nishant Palan,IND,S9,SB8,65153,SM9,N
588d1bdc5b522ff8,"T, B, 0",Pande,F,Kanchanmala,Kanchanmala Pande,IND,S11,SB11,6645,SM11,C
af24cded6655b67b,-,Patil,M,Atharv Shahaji,Atharv Shahaji Patil,IND,S9,SB9,52351,,
ca270519c9effa0c,-,Patil,F,Riya Sachin,Riya Sachin Patil,IND,S5,,52371,,
69c915d96a786d91,"12, +",Patil,M,Swapnil,Swapnil Patil,IND,S10,SB9,20458,SM10,C
2b4666223146e330,"3, 5",Patil,M,Swatik,Swatik Patil,IND,S9,SB9,26667,SM9,R-2027
5b16f92b259a8c82,"12, +",Patil Bhopale,M,Aditya Ajit,Aditya Ajit Patil Bhopale,IND,S10,SB8,41729,SM10,R-2025
76a334eb3321ae5a,"A, E, 7",Poyilil,M,Muhammed Aasim,Muhammed Aasim Poyilil,IND,S2,CNC,62310,CNC,R
fd5155a4c985e3b2,-,Pujari,F,Saee Moreshwar,Saee Moreshwar Pujari,IND,S7,SB6,57676,SM7,N
bbdcf8a8659a6fcd,-,Rai,F,Jiya,Jiya Rai,IND,S14,,52128,,
3bdd33cd520a55e0,-,Rajagopal,M,Nithruv,Nithruv Rajagopal,IND,S14,SB14,61619,SM14,N
5d605b115901db28,"A, 12",Rajkumar,M,Herojit Singh,Herojit Singh Rajkumar,IND,S5,SB4,39135,SM5,C
919e96ee517a71a1,-,Rana,F,Devanshi Manoj,Devanshi Manoj Rana,IND,S10,,61726,,
64fa172af426ff44,-,Rathod,F,Niti Rakeshbhai,Niti Rakeshbhai Rathod,IND,S14,SB14,58389,SM14,R
5e85806e4fc8bb7e,-,Rawat,M,Lakshay,Lakshay Rawat,IND,S10,SB9,65174,SM10,N
52be3a5af9ea13ab,-,Sankhala,M,Sanjay,Sanjay Sankhala,IND,S6,SB5,69266,SM6,N
d8806a881ad1a89b,"1, 3, 5",Satija,F,Devanshi,Devanshi Satija,IND,S10,SB9,34076,SM10,C
7a29e8354034458f,"A, 12",Shaikh,M,Mohammad Shams Aalam,Mohammad Shams Aalam Shaikh,IND,S5,SB4,31153,SM5,C
ff61c4b18481220a,-,Sharma,M,Sahil,Sahil Sharma,IND,S10,,68437,,
9b3c89b5b25b4a05,9,Sidhavelayutham,M,Mugunathan,Mugunathan Sidhavelayutham,IND,S9,SB8,61727,SM9,R-2030
c3669340deaf8c09,8,Singh,M,Ashish Kumar,Ashish Kumar Singh,IND,S9,SB8,52254,SM9,C
4e426f4a327bb362,-,Singh,M,Jagveer,Jagveer Singh,IND,CNC,CNC,68191,CNC,R
868f84cb975230bd,-,Syed Mohamed,M,Abdul Rahman,Abdul Rahman Syed Mohamed,IND,S14,SB14,44549,SM14,R
7b6498551e0d8ab4,-,Vanani,F,Nishtha Sanjaybhai,Nishtha Sanjaybhai Vanani,IND,S8,,70432,,
d4dd2d43afd4ccd2,"A, 12",Vyas,F,Garima Dhananjay,Garima Dhananjay Vyas,IND,S6,SB5,53869,SM6,C
de9a51b3d0a52b31,-,Yadav,M,Omprakash,Omprakash Yadav,IND,S8,SB8,69993,SM8,N
44c56128e3261287,"12, +",,F,Riyanti,Riyanti,INA,S6,SB6,36398,SM6,C
4d5c6968a89cc77a,"1, 3, 5, 8",Aimah,F,Nor,Nor Aimah,INA,S7,SB7,35706,SM7,C
c7e26f90d32102cb,"12, +",Alfiah,F,Siti,Siti Alfiah,INA,S6,SB6,39534,SM6,C
d7b722b7c01cf6ea,8,Azizah,F,Zahra Nur,Zahra Nur Azizah,INA,S9,SB8,61114,SM9,R-2027
7d816958292808f8,"*, 12",Hadianto,M,Fajar Nur,Fajar Nur Hadianto,INA,S6,SB5,29485,SM6,R
9494f9314926f25d,"3, 5",Harsanto,F,Mutiara Cantik,Mutiara Cantik Harsanto,INA,S9,SB9,35705,SM9,C
681d2b72d08be07d,0,Indriani,F,Syuci,Syuci Indriani,INA,S14,SB14,29537,SM14,C
a04991cd6626e6c6,-,Januari,M,Januari,Januari Januari,INA,S5,SB4,58096,SM5,N
67618854a213b969,-,Lie,F,Theradina Audria,Theradina Audria Lie,INA,S10,SB9,68465,SM10,R-2028
1a37bcd13971b3c4,"12, +",Pahker,M,M Gerry,M Gerry Pahker,INA,S6,SB6,51645,SM6,C
91f0cc4d2da94665,8,Pangabean,M,Jendi,Jendi Pangabean,INA,S9,SB8,23763,SM9,C
bcff683f8fb21acf,0,Pratama,F,Meliana Ratih,Meliana Ratih Pratama,INA,S14,SB14,39303,SM14,C
fed1be078a2c8dbc,"3, 5, 9",Rahman,M,Abdil Majid,Abdil Majid Rahman,INA,S8,SB7,61265,SM8,R-2027
975c21e7ed4d0a32,"3, 5",Ramadhani,M,Ubaidillah Amsyar Juba,Ubaidillah Amsyar Juba Ramadhani,INA,S10,SB9,61112,SM10,R-2027
d99baf93e1676e88,8,Saputra,M,Rino,Rino Saputra,INA,S9,SB8,39300,SM9,C
325f0af7ffb65872,9,Sualang,M,Tangkilisan Steven,Tangkilisan Steven Sualang,INA,S10,SB9,6459,SM10,C
98d2cc0003c08d4a,"3, 5, 12, +",Wibawa,M,Aris,Aris Wibawa,INA,S8,SB7,29491,SM8,C
66d0202549f2a5bd,-,Yavianda,M,Maulana Rifky,Maulana Rifky Yavianda,INA,S12,SB12,39543,SM12,R-2028
81f00bb7524bea06,"12, +",Yuda,M,Bayu Putra,Bayu Putra Yuda,INA,S10,SB9,39512,SM10,C
d881ddd9b25f5176,"3, 5, 12, +",Zulkarnain,M,Zaki,Zaki Zulkarnain,INA,S9,SB9,39302,SM9,R-2029
78c239ed2d3d23db,-,Alizadehmoghaddam,M,Amirhossein,Amirhossein Alizadehmoghaddam,IRI,S9,SB8,63639,SM9,N
bf08bb4040a7c370,-,Bahrami Marzban,M,Amirreza,Amirreza Bahrami Marzban,IRI,S9,SB8,63752,SM9,N
9c401ad5ee6d8e6f,"T, B",Ghasemi,M,Abolfazl,Abolfazl Ghasemi,IRI,S11,SB11,35189,SM11,R
fabd04930cff6558,-,Hosseinabadi,M,Farzad,Farzad Hosseinabadi,IRI,S8,SB7,42625,SM8,N
980f4977219fd3a1,-,Hosseini,M,Seyedarshavir,Seyedarshavir Hosseini,IRI,S8,SB8,67247,SM8,N
cb7187e00a9436a6,"3, 5",Izadyar,M,Shahin,Shahin Izadyar,IRI,S10,SB9,7610,SM10,C
2c6a19d699be4276,-,Jafaripakdel,M,Seyed Erfan,Seyed Erfan Jafaripakdel,IRI,S13,SB13,63370,SM13,N
79d2c858ee8091c5,-,Karimi Jahan Abadi,M,Mohammadhossein,Mohammadhossein Karimi Jahan Abadi,IRI,S12,SB12,21166,SM12,R-2027
ae9f0853133c9336,"*, A, 1, 6, 12",Karimzadeh Kiskani,M,Mohammad,Mohammad Karimzadeh Kiskani,IRI,S4,SB3,35442,SM4,R
c895c09e20c54574,"1, 3, 5",Malek Oladi,M,Abolfazl,Abolfazl Malek Oladi,IRI,S9,SB8,42624,SM9,R-2028
75d8e323383c8f88,"3, 5, 12, +",Motallebi Fesharaki,M,Ali,Ali Motallebi Fesharaki,IRI,S9,SB8,51862,SM9,R-2025
b593aace02720280,-,Navidi,M,Sepanta,Sepanta Navidi,IRI,S10,SB9,63638,SM10,N
f0deb4d1c6a2cfe4,"A, 8",Negarestani,M,Soroush,Soroush Negarestani,IRI,S9,SB8,35202,SM9,C
81428752f069b18e,"A, 12",Rashidabadi,M,Ali,Ali Rashidabadi,IRI,S6,SB5,54300,SM6,C
961e60511e4d16e3,"T, B",Saadatimoghaddam,M,Amirhossein,Amirhossein Saadatimoghaddam,IRI,S11,SB11,35192,SM11,R
eccfbdf15ee347cc,-,Seifi,M,Sepehr,Sepehr Seifi,IRI,S9,SB8,63751,SM9,N
b9644b7c7e7cdff6,-,Sheikh Hashemi,M,Seyedpouria,Seyedpouria Sheikh Hashemi,IRI,S8,,70707,,
d0c810bac2376be8,"1, 3, 5",Zarif Pouresmaeilyazdi,M,Abolfazl,Abolfazl Zarif Pouresmaeilyazdi,IRI,S9,SB9,51785,SM9,C
e3e0ee9aef85c127,"3, 5",Zeyghaminejad,M,Sina,Sina Zeyghaminejad,IRI,S10,SB9,35207,SM10,C
6e47bcb8589955b8,8,Al-Attwani,M,Mohammed,Mohammed Al-Attwani,IRQ,S9,SB8,54494,SM9,R-2026
ecbe3e82d0073604,9,Al-Hayani,M,Mustafa,Mustafa Al-Hayani,IRQ,S9,SB8,42428,SM9,C
dcc1928987c96a96,"A, 12",Al-Khafaji,M,Qasim,Qasim Al-Khafaji,IRQ,S6,SB5,19656,SM6,C
db9129f9dfbec879,-,Awad,M,Muslim,Muslim Awad,IRQ,S8,SB8,65796,,
b845cf1852d75da8,"T, B",Bateson,F,Elodie,Elodie Bateson,IRL,S11,SB11,62845,SM11,C
c7feedb1995931eb,-,Black,M,Samuel,Samuel Black,IRL,S14,SB14,64962,SM14,R
f014add1d01c37ae,"12, +",Brady,F,Dearbhaile,Dearbhaile Brady,IRL,S6,SB6,55625,SM6,C
4151d7aded2f8d83,"1, 2, 4",Brennan,M,Luke,Luke Brennan,IRL,S8,SB8,62929,SM8,R-2027
1b319b75a964f808,"12, +",Hogan,F,Maya,Maya Hogan,IRL,S10,SB9,68794,SM10,R-2028
b8fe19f4e988f9a4,"1, 3, 5",Lynch,F,Ellie,Ellie Lynch,IRL,S9,SB9,62947,SM9,R-2028
21f91c7357e7791f,9,McClements,M,Barry,Barry McClements,IRL,S9,SB8,30056,SM9,C
f51b8a2a0aadfdad,-,Ni Riain,F,Roisin,Roisin Ni Riain,IRL,S13,SB13,43896,SM13,R-2027
e61ffc88dbf1b795,"A, 3, 5, 12",Nic Bradaigh,F,Siomha,Siomha Nic Bradaigh,IRL,S7,SB7,52095,SM7,R-2027
154fce4f930fde2f,9,O'Donoghue,M,Luke,Luke O'Donoghue,IRL,S9,SB9,62897,SM9,R-2027
60d2d7df4092293b,-,Prenderville,M,Dylan,Dylan Prenderville,IRL,S6 S6,SB6,69672,SM6,N
fdda6b50e4b062e1,-,Registe,M,Deaten,Deaten Registe,IRL,S14,SB14,57923,SM14,R
6d084ec3ce13477d,-,Scully,F,Emersyn,Emersyn Scully,IRL,S14,SB14,68780,SM14,R-2030
8b37edf91350c27a,"A, 3, 4, 12, +",Bar Nitzan,F,Shay,Shay Bar Nitzan,ISR,S7,SB6,55771,SM7,C
852cff99166a2a61,"A, 3, 12",Dadaon,M,Ami Omer,Ami Omer Dadaon,ISR,S4,SB3,34764,SM4,C
6dd8364e3c6b9035,"A, 3, 12",Guirenko,F,Veronika,Veronika Guirenko,ISR,S3,SB2,19481,SM3,C
021e0b1df81a8e41,"A, 3, 5, 12",Katav,M,Noam,Noam Katav,ISR,S5,SB4,55772,SM5,R-2030
8aa6c2089c40b523,-,Kharuf,F,Amjad,Amjad Kharuf,ISR,S6,,62954,,
f85c01a27226e5ce,"A, E, 3, 12, +",Malyar,M,Ariel,Ariel Malyar,ISR,S4,SB3,22473,SM4,C
aff0768345f54b85,"A, 3, 5, 12, +",Nevo,F,Arbel,Arbel Nevo,ISR,S8,SB8,62952,SM8,R-2028
2e5fb1952104d08d,"H, A, E, 3, 5, 12",Shalabi,M,Iyad,Iyad Shalabi,ISR,S1,SB1,3352,SM1,C
acba35df2c646da9,-,Shumeiko,M,Kiril,Kiril Shumeiko,ISR,S1,,62955,,
4bb322f49ed129ab,"A, 12",Aere,F,Katia,Katia Aere,ITA,S7,SB6,36798,SM7,R-2021
cbf470d0c8b4abbc,-,Agostini,F,Elena,Elena Agostini,ITA,S6,SB6,68604,SM6,N
b39e6b62da37f77d,-,Agosto,M,Alessandro,Alessandro Agosto,ITA,S14,SB14,52703,SM14,C
a0e2d1f6236983fc,-,Alessio,M,Fabio,Fabio Alessio,ITA,S5,SB4,68539,SM5,N
be3c3780c0c5451c,"A, 3, 5, 12, +",Alfei,F,Martina,Martina Alfei,ITA,S8,SB8,60167,SM8,R-2027
d156665c72a11634,-,Amato,M,Michele,Michele Amato,ITA,S5,SB5,68716,SM5,N
07c4a34942b5ed22,-,Amelio,M,Edoardo Giorgio,Edoardo Giorgio Amelio,ITA,S4,SB3,68937,SM4,N
b7173392a6f6e4d1,"3, 5, 9",Amodeo,M,Alberto,Alberto Amodeo,ITA,S8,SB7,42447,SM8,C
38e84354180794f4,-,Amodeo,F,Giorgia,Giorgia Amodeo,ITA,S1,,68670,,
57b88c31d21d5377,-,Andina Cesari,M,Cesare,Cesare Andina Cesari,ITA,S6,,68958,,
a788829c69f4cb88,-,Andretta,F,Lisa,Lisa Andretta,ITA,S7,SB7,68728,SM7,N
626d8baf669d9b0f,-,Angeletti,M,Mirko,Mirko Angeletti,ITA,S8,SB8,69021,SM8,N
d601e2ba6cad0c90,-,Aquino,F,Federica,Federica Aquino,ITA,S9,SB8,68726,SM9,N
030c41a67705e6fd,-,Armezzani,M,Giuseppe,Giuseppe Armezzani,ITA,S9,,68540,,
bcad755842c691d3,-,Avanzato,M,Giovanni,Giovanni Avanzato,ITA,S5,SB4,68790,SM5,N
bd8df8c00d4ca20e,-,Avolio,F,Teresa,Teresa Avolio,ITA,S10,SB9,68818,SM10,N
3fca6f2939e2d633,"*, A, 12",Azzarito,M,Andrea,Andrea Azzarito,ITA,S4,SB3,34725,SM4,R
14aba38df326d78e,"12, +",Barlaam,M,Simone,Simone Barlaam,ITA,S9,SB8,33124,SM9,C
9da7cb6d9e773aab,-,Basti,M,Simone,Simone Basti,ITA,S7,SB7,68373,SM7,N
60137a60b72257e6,"A, 3, 5, 12",Beggiato,M,Luigi,Luigi Beggiato,ITA,S5,SB4,27035,SM5,R-2028
abd03ae473fc6f55,"*, 1, 4",Bellin,F,Maria Rozalia,Maria Rozalia Bellin,ITA,S9,SB9,10506,SM9,R
400b9a2294532a4f,-,Belluso,F,Jasmine,Jasmine Belluso,ITA,S8,SB8,68775,SM8,N
03fa6518902cc73f,T,Belotti,F,Sara,Sara Belotti,ITA,S12,SB12,20715,SM12,R-2028
8b02af22de1ade6e,-,Benigni,F,Adelaide,Adelaide Benigni,ITA,S7,SB6,68930,,
45a02195a092d530,-,Bernardi,F,Antonella,Antonella Bernardi,ITA,S5,,68821,,
1504e6d4ec32f76a,T,Berra,F,Alessia,Alessia Berra,ITA,S12,SB12,26726,SM12,R-2029
0ce0d1123d5a3e1e,-,Bertelli,M,Alessio,Alessio Bertelli,ITA,S8,,68715,,
106709134e9b4884,"A, Y, E",Bettella,M,Francesco,Francesco Bettella,ITA,S1,N/A,3393,N/A,C
9f4eb3c23c704d63,-,Biagi,M,Federico,Federico Biagi,ITA,S11,SB11,68768,SM11,N
cdb7f6a47470ce4d,-,Bianchi,M,Edoardo,Edoardo Bianchi,ITA,S10,SB9,68962,SM9,N
ed5a49154487cd0b,9,Bianco,F,Vittoria,Vittoria Bianco,ITA,S9,SB8,44326,SM9,C
abf9b934a85a6a6f,"A, 12, +",Bicelli,M,Federico,Federico Bicelli,ITA,S7,SB6,22559,SM7,C
10d1748d5dc4d73d,-,Biffi,F,Francesca,Francesca Biffi,ITA,S3,SB3,68746,SM3,N
80bf06e367382110,-,Biolcati,F,Michela Aruni,Michela Aruni Biolcati,ITA,S7,SB7,68769,SM7,N
7931969864315800,-,Bistoletti,F,Erica,Erica Bistoletti,ITA,S6,SB6,68322,SM6,N
779c44e1b2995c91,-,Boccardi,F,Giulia,Giulia Boccardi,ITA,S5,SB5,69113,SM5,N
8e24046a5ab418b0,"A, 3, 5, 12",Bocciardo,M,Francesco,Francesco Bocciardo,ITA,S5,SB4,14964,SM5,C
3b9aa44919f6c7c7,"A, 3, 5, 12",Boggioni,F,Monica,Monica Boggioni,ITA,S5,SB3,30727,SM5,R-2027
94a7ed8ddec1afab,"A, E",Boni,M,Vincenzo,Vincenzo Boni,ITA,S3,N/A,26431,N/A,R
74d5013fea3a1d19,-,Bonomo,M,Jacopo,Jacopo Bonomo,ITA,S6,SB6,68550,,
92c0c076bec9e559,-,Borrelli,M,Giuseppe,Giuseppe Borrelli,ITA,S5,,68605,,
